img,brand,sleeve,neckline,primary_color,secondary_color,casuality,fit,pants_color,hair_color
00830_00.jpg,Unknown,long sleeve,v-neck,red,pink,casual,tight fit,red,blonde
00831_00.jpg,Versace Jeans Couture,short sleeve,round neck,white,silver,casual,tight fit,white,black
00833_00.jpg,Fila,short sleeve,round neck,pink,black,casual,Loose fit,black,black
00834_00.jpg,Unknown,short sleeve,v-neck,white,white,casual,tight fit,blue,brown
00835_00.jpg,Unknown,short sleeve,circle neckline,white,red,casual,Loose fit,black,blonde
00836_00.jpg,Unknown,short sleeve,h-neck,navy,yellow,summer,tight fit,green,blonde
00837_00.jpg,Marc O'Polo,long sleeve,v-neck,red,unknown,casual,tight fit,red,blonde
00838_00.jpg,Aware,long sleeve,v-neck,pale yellow,light yellow,casual,tight fit,black,brown
00841_00.jpg,Unknown,short sleeve,round neck,blue,light blue,casual,Loose fit,blue,black
00842_00.jpg,Unknown,long sleeve,turtleneck,gray,gray,casual,tight fit,blue,brown
00844_00.jpg,Tommy Sport,Short sleeve,Round neck,Green,White,Casual,tight fit,black,brown
00845_00.jpg,AllSaints,long sleeve,boat neck,black,unknown,casual,loose fit,black,blonde
00846_00.jpg,Unknown,long sleeve,v-neck,white,blue,casual,tight fit,white,brown
00847_00.jpg,Unknown,long sleeve,v-neck,white,unknown,casual,tight fit,black,brown
00849_00.jpg,Zizzi,short sleeve,v-neck,black,floral,casual,Loose fit,black,blonde
00850_00.jpg,Unknown,short sleeve,high neck,white,yellow,casual,tight fit,black,brown
00851_00.jpg,N/A,long sleeve,turtleneck,black,unknown,casual,tight fit,black,black
00853_00.jpg,Unknown,short sleeve,v-neck,green,silver,casual,tight fit,blue,blonde
00854_00.jpg,Hollister,long sleeve,hooded,white,navy blue,casual,tight fit,blue,blonde
00855_00.jpg,Zara,Short sleeve,Scoop neck,Black,Grey,Casual,tight fit,blue,black
00857_00.jpg,Unknown,short sleeve,round neck,pink,blue,casual,tight fit,blue,blonde
00860_00.jpg,Levi's,short sleeve,round neck,gray,red,casual,tight fit,black,brown
00861_00.jpg,Unknown,short sleeve,scoop neck,pink,light pink,casual,tight fit,black,black
00863_00.jpg,Unknown,short sleeve,hal neck,taupe,taupe,casual,tight fit,black,brown
00864_00.jpg,Unknown,sleeveless,v-neck,dark blue,black lace,casual,tight fit,blue,black
00866_00.jpg,Unknown,long sleeve,scoop neck,black,unknown,casual,tight fit,brown,black
00867_00.jpg,Unknown,short sleeve,v-neck,white,yellow,casual,Loose fit,black,blonde
00868_00.jpg,Unknown,long sleeve,v-neck,gray,gray,casual,tight fit,green,brown
00869_00.jpg,Unknown,short sleeve,cowl neck,orange,unknown,casual,tight fit,white,blonde
00870_00.jpg,Unknown,short sleeve,v-neck,light pink,white,casual,tight fit,blue,blonde
00871_00.jpg,Unknown,short sleeve,v-neck,pink,light pink,casual,tight fit,black,blonde
00872_00.jpg,Gap,long sleeve,boat neck,white,black,casual,loose fit,blue,brown
00873_00.jpg,Edited,short sleeve,polo collar,white,light purple,casual,Loose fit,white,black
00874_00.jpg,Carhartt,short sleeve,round neck,black,white,casual,Loose fit,black,black
00876_00.jpg,Unknown,sleeveless,round neck,black,gray,casual,tight fit,beige,black
00878_00.jpg,Unknown,short sleeve,v-neck,black,unknown,casual,tight fit,black,brown
00879_00.jpg,Unknown,long sleeve,high-neck,blue,unknown,casual,tight fit,black,blonde
00880_00.jpg,Unknown,long sleeve,high-neck,red,unknown,casual,Loose fit,Orange,Blonde
00881_00.jpg,PS,short sleeve,round neck,white,multicolored,casual,Loose fit,black,blonde
00882_00.jpg,Evans,long sleeve,v-neck,black,unknown,casual,loose fit,black,blonde
00883_00.jpg,Unknown,short sleeve,v-neck,black,lace,casual,tight fit,brown,blonde
00885_00.jpg,Unknown,long sleeve,round neck,brown,unknown,casual,tight fit,brown,brown
00886_00.jpg,Unknown,Long sleeve,Scoop neck,Black,Black,Casual,tight fit,blue,blonde
00887_00.jpg,Pieker,short sleeve,scoop neck,yellow,blue,casual,tight fit,black,blonde
00890_00.jpg,Unknown,long sleeve,high-neck,black,Unknown,casual,tight fit,black,brown
00892_00.jpg,Selected,long sleeve,v-neck,navy blue,white,casual,tight fit,blue,black
00894_00.jpg,Tommy Sport,sleeveless,round neck,white,red,casual,tight fit,gray,black
00895_00.jpg,Vans,long sleeve,round neck,black,white,casual,tight fit,blue,red
00896_00.jpg,Unknown,short sleeve,round neck,black,unknown,casual,tight fit,beige,brown
00897_00.jpg,Unknown,long sleeve,v-neck,white,navy blue,casual,tight fit,black,black
00898_00.jpg,Villa,long sleeve,V-neck,gray,brown,casual,tight fit,black,brown
00899_00.jpg,Unknown,long sleeve,round neck,white,purple,casual,Loose fit,black,brown
00900_00.jpg,cream,long sleeve,high neck,beige,leopard print,casual,Loose fit,blue,black
00901_00.jpg,Unknown,short sleeve,boat neckline,navy blue,white,casual,tight fit,blue,black
00903_00.jpg,Unknown,long sleeve,v-neck,green,green,casual,tight fit,black,blonde
00904_00.jpg,Unknown,short sleeve,round neck,black,pink,casual,tight fit,black,brown
00905_00.jpg,Black,long sleeve,v-neck,black,unknown,casual,tight fit,black,brown
00907_00.jpg,Unknown,short sleeve,round neck,white,pink,casual,Loose fit,blue,blonde
00908_00.jpg,Unknown,short sleeve,v-neck,black,unknown,casual,tight fit,black,blonde
00909_00.jpg,Unknown,short sleeve,round neck,yellow,blue,casual,tight fit,yellow,blonde
00910_00.jpg,Unknown,short sleeve,round neck,white,green,casual,tight fit,white,brown
00912_00.jpg,Culture,Short sleeve,Round neck,Orange,Unknown,Casual,Loose fit,Orange,Black
00913_00.jpg,Banana Republic,long sleeve,v-neck,white,beige,casual,tight fit,black,black
00914_00.jpg,Unknown,short sleeve,round neck,blue,yellow,casual,tight fit,white,blonde
00915_00.jpg,Desigual,short sleeve,round neck,white,blue,casual,Loose fit,red,black
00917_00.jpg,Unknown,short sleeve,v-neck,black,white,casual,tight fit,black,blonde
00918_00.jpg,Unknown,short sleeve,round neck,maroon,pink,casual,Loose fit,red,black
00919_00.jpg,Unknown,short sleeve,v-neck,white,brown,casual,tight fit,blue,brown
00921_00.jpg,Unknown,long sleeve,boat neckline,red,unknown,casual,tight fit,blue,black
00922_00.jpg,Unknown,long sleeve,boat neck,black,Unknown,casual,tight fit,black,brown
00923_00.jpg,Unknown,long sleeve,v-neck,black,pol,casual,tight fit,blue,brown
00924_00.jpg,Unknown,short sleeve,boat neckline,black,white,casual,tight fit,white,brown
00926_00.jpg,ONLY,short sleeve,round neck,blue,red,casual,tight fit,black,blonde
00927_00.jpg,Unknown,short sleeve,circle neckline,purple,unknown,casual,Loose fit,purple,black
00928_00.jpg,Unknown,short sleeve,round neck,gray,gray,casual,loose fit,black,blonde
00929_00.jpg,Unknown,short sleeve,round neck,blue,silver,casual,tight fit,black,blonde
00930_00.jpg,Unknown,long sleeve,mock neck,white,white,casual,tight fit,black,blonde
00931_00.jpg,Nike,long sleeve,crew neck,white,black,casual,tight fit,black,blonde
00932_00.jpg,Unknown,short sleeve,boat neckline,navy blue,lace,casual,tight fit,blue,brown
00933_00.jpg,Unknown,short sleeve,v-neck,white,red,casual,tight fit,black,brown
00934_00.jpg,Unknown,short sleeve,boat neck,black,unknown,casual,tight fit,black,blonde
00935_00.jpg,Unknown,long sleeve,v-neck,gray,black,casual,tight fit,blue,blonde
00938_00.jpg,Weekend MaxMara,short sleeve,round neck,white,white,casual,tight fit,blue,blonde
00940_00.jpg,Evenwood,short sleeve,round neck,black,pink,casual,Loose fit,black,brown
00941_00.jpg,VILA,Short sleeve,Round neck,Blue,Lace,Casual,tight fit,blue,brown
00943_00.jpg,Opus,long sleeve,boat neck,black,white,casual,tight fit,black,black
00944_00.jpg,Unknown,long sleeve,boat neck,navy blue,pink,casual,tight fit,white,blonde
00945_00.jpg,Unknown,long sleeve,v-neck,white,yellow,casual,Loose fit,black,blonde
00946_00.jpg,Unknown,long sleeve,polo collar,gray,gray,casual,tight fit,black,blonde
00947_00.jpg,Unknown,short sleeve,scoop neck,white,white,casual,tight fit,white,brown
00949_00.jpg,Zalando,short sleeve,polo collar,black,unknown,casual,tight fit,black,blonde
00951_00.jpg,Gap,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
00952_00.jpg,Unknown,Three-quarter sleeve,Scoop neck,Black,Transparent,Casual,tight fit,black,blonde
00953_00.jpg,Unknown,long sleeve,v-neck,pink,orange,casual,Loose fit,red,brown
00954_00.jpg,Unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
00956_00.jpg,Unknown,short sleeve,round neck,red,white,casual,Loose fit,red,black
00957_00.jpg,Unknown,long sleeve,v-neck,black,gray,casual,Loose fit,black,brown
00958_00.jpg,Unknown,long sleeve,turtleneck,black,unknown,casual,tight fit,black,black
00959_00.jpg,Unknown,long sleeve,v-neck,white,unknown,casual,tight fit,white,black
00962_00.jpg,Unknown,long sleeve,round neck,white,black,casual,tight fit,brown,black
00963_00.jpg,Unknown,long sleeve,turtleneck,black,Unknown,casual,Loose fit,black,brown
00964_00.jpg,Unknown,short sleeve,round neck,beige,beige,casual,tight fit,black,blonde
00965_00.jpg,Unknown,sleeveless,round neck,black,white,casual,tight fit,blue,blonde
00966_00.jpg,Unknown,long sleeve,boat neck,green,green,casual,tight fit,black,black
00967_00.jpg,Unknown,long sleeve,high-neck,black,unknown,casual,tight fit,black,brown
00968_00.jpg,SSENSE,short sleeve,v-neck,camouflage,brown,casual,Loose fit,Black,Blonde
00969_00.jpg,Unknown,long sleeve,v-neck,black,unknown,casual,tight fit,black,brown
00970_00.jpg,Karl Lagerfeld,short sleeve,circle neck,white,yellow,casual,tight fit,silver,brown
00971_00.jpg,Polo,long sleeve,crew neck,white,blue,casual,tight fit,blue,blonde
00972_00.jpg,ONLY,short sleeve,round neck,pink,light pink,casual,tight fit,black,black
00973_00.jpg,Unknown,short sleeve,round neck,white,multicolored,casual,Loose fit,green,brown
00974_00.jpg,Unknown,long sleeve,boat neck,pink,red,casual,tight fit,red,black
00977_00.jpg,Unknown,short sleeve,round neck,white,unknown,casual,tight fit,black,blonde
00978_00.jpg,Unknown,long sleeve,boat neck,red,green,casual,tight fit,red,black
00979_00.jpg,Petite,long sleeve,high-neck,red,black,casual,tight fit,black,black
00980_00.jpg,Opus,short sleeve,v-neck,black,white,casual,tight fit,beige,brown
00982_00.jpg,Black,long sleeve,v-neck,black,unknown,casual,tight fit,black,blonde
00983_00.jpg,Anna Field,short sleeve,round neck,yellow,yellow,casual,tight fit,yellow,blonde
00985_00.jpg,Unknown,long sleeve,round neck,gray,gray,casual,tight fit,white,black
00987_00.jpg,Unknown,short sleeve,polo collar,green,white,casual,loose fit,white,blonde
00988_00.jpg,Unknown,short sleeve,v-neck,black,unknown,casual,tight fit,black,brown
00990_00.jpg,Unknown,Short sleeve,Round neck,Brown,Green,Casual,tight fit,white,black
00994_00.jpg,EA7,short sleeve,round neck,white,pink,casual,tight fit,black,brown
00995_00.jpg,Gap,short sleeve,v-neck,black,unknown,casual,tight fit,black,brown
00996_00.jpg,Puma,sleeveless,round neck,black,pink,casual,tight fit,black,black
00997_00.jpg,Tommy Jeans,Short sleeve,V-neck,White,Red,Casual,tight fit,olive green,blonde
00998_00.jpg,Zalando,long sleeve,scoop neck,black,white,casual,tight fit,black,blonde
00999_00.jpg,Unknown,short sleeve,round neck,beige,blue,casual,tight fit,black,black
01001_00.jpg,Fila,long sleeve,round neck,black,red,casual,Loose fit,black,black
01002_00.jpg,MSCH,long sleeve,scoop neck,black,unknown,casual,tight fit,black,black
01004_00.jpg,Polo,short sleeve,round neck,pink,blue,casual,tight fit,blue,blonde
01005_00.jpg,Karl Lagerfeld,Short sleeve,Round neck,Pink,Unknown,Casual,Loose fit,hot pink,blonde
01007_00.jpg,Unknown,long sleeve,cowl neck,black,gray,casual,tight fit,black,black
01009_00.jpg,Gap,short sleeve,round neck,pink,pink,casual,loose fit,black,red
01010_00.jpg,Marche des Femmes,long sleeve,crew neck,navy blue,white,casual,tight fit,blue,blonde
01012_00.jpg,Unknown,long sleeve,boat neck,yellow,unknown,casual,tight fit,yellow,black
01013_00.jpg,Unknown,short sleeve,round neck,white,white,casual,tight fit,pink,brown
01015_00.jpg,Benetton,long sleeve,v-neck,white,green,casual,tight fit,beige,black
01017_00.jpg,Unknown,short sleeve,scoop neck,black,unknown,casual,tight fit,blue,brown
01018_00.jpg,Unknown,short sleeve,round neck,black,unknown,casual,tight fit,blue,black
01019_00.jpg,Versace Jeans Couture,short sleeve,round neck,white,gold,casual,tight fit,blue,black
01020_00.jpg,Steel & Stone,short sleeve,v-neck,yellow,yellow,casual,Loose fit,yellow,black
01021_00.jpg,Unknown,short sleeve,square neck,pink,white,casual,tight fit,pink,brown
01022_00.jpg,Unknown,short sleeve,hal neck,black,white,casual,tight fit,olive green,blonde
01023_00.jpg,Unknown,short sleeve,round neck,black,leopard print,casual,Loose fit,black,black
01024_00.jpg,Unknown,long sleeve,v-neck,black,yellow,casual,tight fit,black,blonde
01025_00.jpg,Espirit,short sleeve,round neck,white,multicolored stripes,casual,tight fit,blue,blonde
01027_00.jpg,Unknown,long sleeve,boat neck,pale pink,pale pink,casual,tight fit,blue,black
01028_00.jpg,Zizzi,long sleeve,round neck,black,gray,casual,tight fit,black,black
01029_00.jpg,Unknown,short sleeve,circle neck,black,yellow,unknown,tight fit,black,blonde
01030_00.jpg,Unknown,short sleeve,v-neck,pink,purple,casual,tight fit,red,black
01032_00.jpg,Unknown,sleeveless,v-neck,orange,brown,casual,tight fit,black,blonde
01033_00.jpg,Lee,long sleeve,round neck,black,white,casual,tight fit,blue,blonde
01034_00.jpg,Unknown,short sleeve,boat neck,navy blue,black,casual,tight fit,blue,blonde
01037_00.jpg,Polo Ralph Lauren,Short sleeve,Collared,Pink,Unknown,Casual,tight fit,purple,brown
01038_00.jpg,Unknown,short sleeve,circle neck,white,unknown,casual,tight fit,black,blonde
01039_00.jpg,Unknown,long sleeve,boat neck,green,unknown,casual,tight fit,blue,red
01040_00.jpg,Unknown,long sleeve,v-neck,gray,gray,casual,tight fit,blue,black
01041_00.jpg,Esprit,short sleeve,round neck,white,black,casual,tight fit,red,black
01042_00.jpg,Ofius,sleeveless,scoop neck,black,black,casual,tight fit,blue,brown
01043_00.jpg,Carhartt,short sleeve,round neck,black,pink,casual,tight fit,blue,brown
01044_00.jpg,Unknown,long sleeve,circle neckline,gray,pink,casual,tight fit,black,red
01045_00.jpg,Unknown,long sleeve,v-neck,gray,black,casual,tight fit,black,brown
01047_00.jpg,Unknown,long sleeve,v-neck,black,Unknown,casual,loose fit,blue,black
01049_00.jpg,Unknown,short sleeve,round neck,red,unknown,casual,tight fit,red,black
01050_00.jpg,Unknown,long sleeve,v-neck,dark blue,unknown,casual,tight fit,blue,black
01052_00.jpg,Unknown,short sleeve,boat neckline,black,unknown,casual,tight fit,black,brown
01053_00.jpg,Even&Co,sleeveless,round neck,black,white,casual,tight fit,black,brown
01055_00.jpg,Selected,short sleeve,round neck,white,blue,casual,tight fit,blue,brown
01056_00.jpg,Unknown,long sleeve,round neck,yellow,unknown,casual,tight fit,black,blonde
01058_00.jpg,Roxy,short sleeve,round neck,white,light blue,casual,tight fit,maroon,brown
01059_00.jpg,Unknown,long sleeve,v-neck,pale blue,pale blue,casual,Loose fit,black,brown
01060_00.jpg,Vans,long sleeve,crew neck,white,leopard print,casual,Loose fit,red,black
01061_00.jpg,Unknown,Short Sleeve,V-Neck,White,Unknown,Casual,tight fit,red,black
01062_00.jpg,Unknown,short sleeve,round neck,gray,black,casual,tight fit,black,black
01063_00.jpg,Unknown,short sleeve,v-neck,red,unknown,casual,tight fit,black,black
01064_00.jpg,Polo Ralph Lauren,short sleeve,polo collar,white,blue,casual,tight fit,blue,blonde
01065_00.jpg,Anna Field,short sleeve,round neck,white,multicolored,casual,loose fit,black,blonde
01067_00.jpg,Unknown,long sleeve,high-neck,black,polka dots,casual,tight fit,black,black
01068_00.jpg,Unknown,short sleeve,mock neck,red,unknown,casual,tight fit,red,black
01071_00.jpg,Black,Unknown,V-neck,Black,Unknown,Casual,Loose fit,black,blonde
01073_00.jpg,Unknown,long sleeve,v-neck,teal,teal,casual,tight fit,white,black
01075_00.jpg,Dickies,long sleeve,round neck,white,red,casual,Loose fit,red,black
01076_00.jpg,Unknown,long sleeve,high-neck,black,purple,casual,tight fit,white,black
01077_00.jpg,Unknown,short sleeve,round neck,orange,unknown,casual,Loose fit,orange,black
01079_00.jpg,Hollister,short sleeve,scoop neck,black,unknown,casual,tight fit,black,black
01081_00.jpg,Gap,long sleeve,boat neck,white,red,casual,Loose fit,red,black
01082_00.jpg,Unknown,short sleeve,high neck,yellow,neon yellow,casual,tight fit,yellow,brown
01083_00.jpg,Unknown,long sleeve,v-neck,black,Unknown,casual,Loose fit,black,black
01084_00.jpg,Unknown,long sleeve,cowl neck,black,Unknown,casual,loose fit,blue,black
01085_00.jpg,Unknown,short sleeve,circle neckline,white,pink,casual,tight fit,blue,blonde
01086_00.jpg,Under Armour,sleeveless,round neck,pink,black,casual,tight fit,blue,black
01087_00.jpg,Weekday,short sleeve,square neck,red,orange,casual,tight fit,red,brown
01088_00.jpg,Unknown,short sleeve,v-neck,white,silver,casual,tight fit,white,brown
01089_00.jpg,Unknown,long sleeve,high-neck,black,Unknown,casual,tight fit,black,black
01091_00.jpg,Unknown,long sleeve,v-neck,navy,multi-colored,casual,tight fit,blue,blonde
01093_00.jpg,Unknown,long sleeve,v-neck,green,black,casual,tight fit,black,brown
01094_00.jpg,Marc O'Polo,short sleeve,polo collar,red,black,casual,tight fit,black,brown
01095_00.jpg,Object,long sleeve,v-neck,burgundy,unknown,casual,loose fit,red,brown
01096_00.jpg,Unknown,long sleeve,v-neck,red,red,casual,tight fit,red,black
01097_00.jpg,Vila,long sleeve,crew neck,white,gray,casual,tight fit,black,brown
01098_00.jpg,Unknown,short sleeve,round neck,white,unknown,casual,tight fit,white,brown
01099_00.jpg,Superdry,short sleeve,crew neck,white,pink,casual,tight fit,beige,blonde
01100_00.jpg,Filppa K.,short sleeve,boat neck,white,white,casual,tight fit,navy blue,blonde
01101_00.jpg,Unknown,long sleeve,turtleneck,gray,purple,casual,tight fit,black,brown
01102_00.jpg,Karl Lagerfeld,short sleeve,circle neck,white,unknown,casual,tight fit,black,blonde
01103_00.jpg,Unknown,long sleeve,high-neck,green,white,casual,Loose fit,black,blonde
01104_00.jpg,Lee,short sleeve,round neck,white,black,casual,Loose fit,gray,black
01105_00.jpg,Unknown,short sleeve,round neck,white,black,casual,tight fit,black,brown
01107_00.jpg,Unknown,short sleeve,round neck,dark blue,red,casual,Loose fit,blue,black
01108_00.jpg,Unknown,short sleeve,round neck,pink,unknown,casual,Loose fit,pink,brown
01109_00.jpg,Unknown,long sleeve,boat neckline,dark blue,white,casual,tight fit,black,brown
01110_00.jpg,Unknown,short sleeve,mock neck,green,green,casual,tight fit,green,brown
01111_00.jpg,ONLY,sleeveless,round neck,white,unknown,casual,tight fit,black,blonde
01113_00.jpg,NAFNAC,short sleeve,v-neck,blue,white,casual,Loose fit,black,blonde
01114_00.jpg,Esprit,long sleeve,boat neckline,yellow,yellow,casual,loose fit,black,blonde
01115_00.jpg,OBJECT,long sleeve,cowl neck,green,black,casual,tight fit,black,blonde
01116_00.jpg,Adidas,Short sleeve,Round neck,Red,White,Casual,Loose fit,red,black
01117_00.jpg,PIECES,long sleeve,v-neck,beige,orange,casual,Loose fit,black,brown
01119_00.jpg,Unknown,long sleeve,v-neck,navy,pink,casual,tight fit,black,blonde
01120_00.jpg,Unknown,short sleeve,square neck,black,white,casual,Loose fit,black,blonde
01121_00.jpg,Unknown,long sleeve,v-neck,burgundy,red,casual,tight fit,black,blonde
01122_00.jpg,Unknown,short sleeve,v-neck,yellow,black,casual,Loose fit,Black,Blonde
01124_00.jpg,Levi's,short sleeve,round neck,red,unknown,casual,Loose fit,red,black
01125_00.jpg,Unknown,long sleeve,round neck,brown,black,casual,tight fit,black,black
01126_00.jpg,Unknown,long sleeve,v-neck,red,red,casual,tight fit,red,black
01127_00.jpg,Unknown,short sleeve,round neck,white,white,casual,tight fit,blue,blonde
01128_00.jpg,Unknown,short sleeve,round neck,red,white,casual,Loose fit,red,brown
01129_00.jpg,PIECES,short sleeve,square neckline,black,lace,casual,tight fit,blue,brown
01130_00.jpg,Polo Ralph Lauren,short sleeve,round neck,green,red,casual,tight fit,green,blonde
01131_00.jpg,Unknown,short sleeve,V-neck,white,white,casual,tight fit,white,blonde
01132_00.jpg,Black,long sleeve,v-neck,black,unknown,casual,tight fit,black,blonde
01133_00.jpg,Unknown,short sleeve,v-neck,navy,black,casual,tight fit,black,black
01134_00.jpg,Unknown,short sleeve,round neck,yellow,yellow,casual,tight fit,yellow,black
01135_00.jpg,Unknown,long sleeve,round neck,white,black,casual,tight fit,yellow,blonde
01136_00.jpg,Zizzi,long sleeve,round neck,brown,orange,casual,tight fit,blue,black
01137_00.jpg,Unknown,long sleeve,v-neck,white,purple,casual,Loose fit,black,black
01138_00.jpg,Unknown,long sleeve,collar,navy blue,white,casual,Loose fit,black,black
01139_00.jpg,Unknown,long sleeve,v-neck,red,red,casual,tight fit,red,black
01141_00.jpg,MANGO,long sleeve,round neck,brown,beige,casual,tight fit,brown,blonde
01142_00.jpg,Unknown,short sleeve,V-neck,pink,blush,casual,tight fit,black,blonde
01144_00.jpg,Unknown,short sleeve,v-neck,white,multicolored,casual,tight fit,white,blonde
01146_00.jpg,Esprit,short sleeve,v-neck,black,unknown,casual,tight fit,yellow,blonde
01147_00.jpg,Black,Unknown,V-neck,Black,Unknown,Casual,tight fit,black,brown
01148_00.jpg,bluu,long sleeve,boat neckline,gray,gray,casual,tight fit,blue,blonde
01150_00.jpg,G-Star,short sleeve,v-neck,dark blue,white,casual,tight fit,black,black
01151_00.jpg,Reebok,short sleeve,round neck,white,yellow,casual,Loose fit,green,black
01152_00.jpg,Whistles,long sleeve,cowl neck,black,Unknown,casual,tight fit,black,black
01153_00.jpg,Reebok,short sleeve,round neck,navy blue,white,casual,Loose fit,Navy blue,Black
01156_00.jpg,KLOM,short sleeve,round neck,white,unknown,casual,tight fit,blue,black
01157_00.jpg,Unknown,short sleeve,turtleneck,black,pink,formal,tight fit,black,brown
01158_00.jpg,Unknown,short sleeve,round neck,yellow,yellow,casual,tight fit,yellow,brown
01159_00.jpg,Unknown,Unknown,Unknown,Unknown,pink,Unknown,Loose fit,blue,black
01160_00.jpg,even&odd,short sleeve,round neck,purple,unknown,casual,tight fit,purple,black
01162_00.jpg,Unknown,short sleeve,round neck,white,white,casual,tight fit,gray,blonde
01164_00.jpg,Navy blue,long sleeve,v-neck,navy blue,unknown,casual,tight fit,blue,black
01165_00.jpg,Unknown,short sleeve,round neck,white,white,casual,tight fit,blue,brown
01166_00.jpg,NEW LOOK,long sleeve,v-neck,red,orange,casual,Loose fit,red,black
01167_00.jpg,Unknown,long sleeve,cowl neck,dark gray,gray,casual,tight fit,black,black
01168_00.jpg,Unknown,long sleeve,high-neck,orange,unknown,casual,tight fit,beige,brown
01170_00.jpg,Unknown,short sleeve,round neck,pink,red,casual,Loose fit,blue,brown
01173_00.jpg,Unknown,short sleeve,circle neckline,white,yellow,casual,Loose fit,blue,brown
01174_00.jpg,Unknown,short sleeve,hal neck,yellow,white,casual,tight fit,blue,brown
01177_00.jpg,Unknown,long sleeve,cowl neck,purple,orange,casual,Loose fit,red,black
01179_00.jpg,Evans,short sleeve,v-neck,black,yellow,casual,Loose fit,black,brown
01180_00.jpg,Unknown,short sleeve,scoop neck,black,unknown,casual,tight fit,black,blonde
01182_00.jpg,Unknown,long sleeve,high-neck,black,unknown,casual,tight fit,black,black
01183_00.jpg,Unknown,short sleeve,v-neck,red,unknown,casual,tight fit,black,blonde
01184_00.jpg,Unknown,long sleeve,high-neck,unknown,unknown,casual,tight fit,black,blonde
01185_00.jpg,Off-shoulder,Short sleeve,Off-the-shoulder,Black,Lace,Casual,tight fit,black,blonde
01186_00.jpg,POLO,short sleeve,round neck,white,floral,casual,tight fit,blue,black
01187_00.jpg,Ellesse,Short sleeve,Round neck,Blue,Purple,Casual,tight fit,blue,blonde
01192_00.jpg,Unknown,short sleeve,circle neckline,pink,unknown,casual,Loose fit,pink,black
01193_00.jpg,Unknown,long sleeve,v-neck,red,pink,casual,tight fit,white,blonde
01194_00.jpg,Unknown,short sleeve,circle neckline,green,pink,casual,Loose fit,red,blonde
01195_00.jpg,Unknown,short sleeve,v-neck,red,unknown,casual,tight fit,red,black
01197_00.jpg,Unknown,long sleeve,square neck,peach,beige,casual,tight fit,black,blonde
01199_00.jpg,Piaget,long sleeve,v-neck,orange,brown,casual,tight fit,black,brown
01200_00.jpg,MOS BROS,short sleeve,round neck,black,unknown,casual,tight fit,black,black
01202_00.jpg,Gap,long sleeve,scoop neck,gray,silver,casual,tight fit,white,brown
01203_00.jpg,Yellow,short sleeve,round neck,yellow,yellow,casual,Loose fit,yellow,black
01204_00.jpg,Unknown,long sleeve,t-neck,pink,yellow,casual,tight fit,white,blonde
01205_00.jpg,Unknown,short sleeve,scoop neck,orange,unknown,casual,tight fit,white,black
01206_00.jpg,Medström,long sleeve,oval neck,black,Unknown,casual,tight fit,black,blonde
01207_00.jpg,Unknown,Short sleeve,Round neck,Brown,Unknown,Casual,loose fit,black,black
01208_00.jpg,Unknown,long sleeve,v-neck,orange,unknown,casual,tight fit,blue,blonde
01209_00.jpg,Superdry,long sleeve,crew neck,black,brown,casual,tight fit,blue,blonde
01210_00.jpg,THE RAGGED ITO,long sleeve,cowl neck,black,unknown,casual,tight fit,black,blonde
01211_00.jpg,Lacoste,short sleeve,round neck,navy blue,white,casual,tight fit,navy blue,blonde
01212_00.jpg,Unknown,long sleeve,round neck,black,unknown,casual,tight fit,blue,black
01213_00.jpg,Unknown,Short sleeve,Mock neck,Black,Unknown,Casual,tight fit,black,black
01217_00.jpg,Unknown,long sleeve,v-neck,black,unknown,casual,tight fit,black,blonde
01218_00.jpg,Unknown,short sleeve,round neck,teal,teal,casual,tight fit,white,brown
01219_00.jpg,Unknown,long sleeve,v-neck,black,silver,casual,tight fit,black,brown
01220_00.jpg,Unknown,long sleeve,high-neck,black,brown,casual,Loose fit,black,black
01221_00.jpg,Unknown,Short sleeve,V-neck,Black,Unknown,Casual,tight fit,green,blonde
01222_00.jpg,Weekday,long sleeve,round neck,green,black,casual,tight fit,yellow,black
01223_00.jpg,Polo,short sleeve,crew neck,pink,green,casual,Loose fit,Pink,Blonde
01224_00.jpg,Zadig & Voltaire,short sleeve,round neck,yellow,white,casual,Loose fit,Yellow,Black
01225_00.jpg,Off-shoulder,Short sleeve,Square neckline,Black,White,Casual,tight fit,black,black
01226_00.jpg,Unknown,short sleeve,v-neck,red,orange,casual,tight fit,blue,blonde
01227_00.jpg,.object,long sleeve,v-neck,black,Unknown,casual,tight fit,black,black
01228_00.jpg,Versace Jeans Couture,short sleeve,round neck,black,gold,casual,tight fit,black,black
01230_00.jpg,EvenOdd,long sleeve,v-neck,black,Unknown,casual,tight fit,black,brown
01231_00.jpg,Unknown,long sleeve,round neck,black,unknown,casual,tight fit,black,brown
01233_00.jpg,Unknown,long sleeve,v-neck,blue,black,casual,Loose fit,black,brown
01235_00.jpg,Even&Odd,Short sleeve,V-neck,Purple,Unknown,casual,tight fit,purple,black
01236_00.jpg,Unknown,short sleeve,round neck,blue,unknown,casual,tight fit,blue,black
01238_00.jpg,Unknown,long sleeve,round neck,green,green,casual,tight fit,black,blonde
01239_00.jpg,Unknown,long sleeve,v-neck,black,Unknown,casual,tight fit,blue,brown
01241_00.jpg,Unknown,long sleeve,circle neckline,white,gray,casual,tight fit,white,brown
